512  512
0.0  363834
-473,9937
-469,6458
-465,377
-461,1851
-457,0681
-453,0239
-449,0506
-445,1465
-441,3096
-437,5383
-433,8309
-430,1859
-426,6015
-423,0764
-419,6091
-416,1982
-412,8422
-409,54
-406,2901
-403,0915
-399,9428
-396,8429
-393,7907
-390,785
-387,825
-384,9094
-382,0373
-379,2078
-376,4199
-373,6727
-370,9652
-368,2968
-365,6664
-363,0734
-360,5169
-357,9961
-355,5103
-353,0588
-350,6409
-348,2559
-345,9031
-343,5819
-341,2916
-339,0317
-336,8015
-334,6005
-332,428
-330,2835
-328,1666
-326,0766
-324,0131
-321,9755
-319,9634
-317,9762
-316,0136
-314,0751
-312,1603
-310,2686
-308,3997
-306,5532
-304,7287
-302,9257
-301,144
-299,3831
-297,6427
-85,33333
-85
-84,66667
-84,33333
-84
-83,66667
-83,33333
-83
-82,66667
-82,33333
-82
-81,66667
-81,33333
-81
-80,66667
-80,33333
-80
-79,66667
-79,33333
-79
-78,66667
-78,33333
-78
-77,66667
-77,33333
-77
-76,66667
-76,33333
-76
-75,66667
-75,33333
-75
-74,66667
-74,33333
-74
-73,66667
-73,33333
-73
-72,66667
-72,33333
-72
-71,66667
-71,33333
-71
-70,66667
-70,33333
-70
-69,66667
-69,33333
-69
-68,66667
-68,33333
-68
-67,66667
-67,33333
-67
-66,66667
-66,33333
-66
-65,66667
-65,33333
-65
-64,66667
-64,33333
-64
-63,66667
-63,33333
-63
-62,66667
-62,33333
-62
-61,66667
-61,33333
-61
-60,66667
-60,33333
-60
-59,66667
-59,33333
-59
-58,66667
-58,33333
-58
-57,66667
-57,33333
-57
-56,66667
-56,33333
-56
-55,66667
-55,33333
-55
-54,66667
-54,33333
-54
-53,66667
-53,33333
-53
-52,66667
-52,33333
-52
-51,66667
-51,33333
-51
-50,66667
-50,33333
-50
-49,66667
-49,33333
-49
-48,66667
-48,33333
-48
-47,66667
-47,33333
-47
-46,66667
-46,33333
-46
-45,66667
-45,33333
-45
-44,66667
-44,33333
-44
-43,66667
-43,33333
-43
-42,66667
-42,33333
-42
-41,66667
-41,33333
-41
-40,66667
-40,33333
-40
-39,66667
-39,33333
-39
-38,66667
-38,33333
-38
-37,66667
-37,33333
-37
-36,66667
-36,33333
-36
-35,66667
-35,33333
-35
-34,66667
-34,33333
-34
-33,66667
-33,33333
-33
-32,66667
-32,33333
-32
-31,66667
-31,33333
-31
-30,66667
-30,33333
-30
-29,66667
-29,33333
-29
-28,66667
-28,33333
-28
-27,66667
-27,33333
-27
-26,66667
-26,33333
-26
-25,66667
-25,33333
-25
-24,66667
-24,33333
-24
-23,66667
-23,33333
-23
-22,66667
-22,33333
-22
-21,66667
-21,33333
-21
-20,66667
-20,33333
-20
-19,66667
-19,33333
-19
-18,66667
-18,33333
-18
-17,66667
-17,33333
-17
-16,66667
-16,33333
-16
-15,66667
-15,33333
-15
-14,66667
-14,33333
-14
-13,66667
-13,33333
-13
-12,66667
-12,33333
-12
-11,66667
-11,33333
-11
-10,66667
-10,33333
-10
-9,666667
-9,333333
-9
-8,666667
-8,333333
-8
-7,666667
-7,333333
-7
-6,666667
-6,333333
-6
-5,666667
-5,333333
-5
-4,666667
-4,333333
-4
-3,666667
-3,333333
-3
-2,666667
-2,333333
-2
-1,666667
-1,333333
-1
-0,6666667
-0,3333333
0
0,3333333
0,6666667
1
1,333333
1,666667
2
2,333333
2,666667
3
3,333333
3,666667
4
4,333333
4,666667
5
5,333333
5,666667
6
6,333333
6,666667
7
7,333333
7,666667
8
8,333333
8,666667
9
9,333333
9,666667
10
10,33333
10,66667
11
11,33333
11,66667
12
12,33333
12,66667
13
13,33333
13,66667
14
14,33333
14,66667
15
15,33333
15,66667
16
16,33333
16,66667
17
17,33333
17,66667
18
18,33333
18,66667
19
19,33333
19,66667
20
20,33333
20,66667
21
21,33333
21,66667
22
22,33333
22,66667
23
23,33333
23,66667
24
24,33333
24,66667
25
25,33333
25,66667
26
26,33333
26,66667
27
27,33333
27,66667
28
28,33333
28,66667
29
29,33333
29,66667
30
30,33333
30,66667
31
31,33333
31,66667
32
32,33333
32,66667
33
33,33333
33,66667
34
34,33333
34,66667
35
35,33333
35,66667
36
36,33333
36,66667
37
37,33333
37,66667
38
38,33333
38,66667
39
39,33333
39,66667
40
40,33333
40,66667
41
41,33333
41,66667
42
42,33333
42,66667
43
43,33333
43,66667
44
44,33333
44,66667
45
45,33333
45,66667
46
46,33333
46,66667
47
47,33333
47,66667
48
48,33333
48,66667
49
49,33333
49,66667
50
50,33333
50,66667
51
51,33333
51,66667
52
52,33333
52,66667
53
53,33333
53,66667
54
54,33333
54,66667
55
55,33333
55,66667
56
56,33333
56,66667
57
57,33333
57,66667
58
58,33333
58,66667
59
59,33333
59,66667
60
60,33333
60,66667
61
61,33333
61,66667
62
62,33333
62,66667
63
63,33333
63,66667
64
64,33333
64,66667
65
65,33333
65,66667
66
66,33333
66,66667
67
67,33333
67,66667
68
68,33333
68,66667
69
69,33333
69,66667
70
70,33333
70,66667
71
71,33333
71,66667
72
72,33333
72,66667
73
73,33333
73,66667
74
74,33333
74,66667
75
75,33333
75,66667
76
76,33333
76,66667
77
77,33333
77,66667
78
78,33333
78,66667
79
79,33333
79,66667
80
80,33333
80,66667
81
81,33333
81,66667
82
82,33333
82,66667
83
83,33333
83,66667
84
84,33333
84,66667
85
0,005832918
0,006272105
0,005311951
0,003033896
0,002251229
0,002057312
0,001509674
0,001008322
0,0007640109
0,0005758353
0,0004834751
0,0003898527
0,0002780719
0,0002259289
0,0001957289
0,0001705998
0,0001482663
0,0001289381
0,000112514
0,0001179249
0,0001085255
0,0001012407
9,021026E-5
8,099666E-5
7,30164E-5
6,788738E-5
5,315667E-5
4,645945E-5
4,102474E-5
3,354915E-5
2,795867E-5
2,40874E-5
1,924792E-5
1,846055E-5
1,648871E-5
1,247063E-5
1,192079E-5
1,318852E-5
1,14659E-5
1,217206E-5
1,33742E-5
1,469633E-5
1,615698E-5
1,900961E-5
1,876382E-5
2,295505E-5
2,40622E-5
2,677533E-5
2,880012E-5
3,039028E-5
2,754972E-5
3,238238E-5
3,010006E-5
2,773033E-5
2,719112E-5
2,573117E-5
2,180793E-5
2,276323E-5
1,824199E-5
1,518834E-5
1,622572E-5
1,312032E-5
1,154634E-5
1,323065E-5
1,08178E-5
8,667576E-6
1,148543E-5
9,19263E-6
8,729263E-6
1,171339E-5
1,089972E-5
8,159422E-6
1,069297E-5
1,040469E-5
8,522992E-6
9,701735E-6
9,518093E-6
8,106982E-6
7,637299E-6
6,547131E-6
4,566486E-6
5,505029E-6
3,717432E-6
2,512962E-6
2,532198E-6
1,870866E-6
2,590382E-7
1,032139E-6
6,522723E-7
4,669048E-8
1,663846E-7
3,064367E-7
7,179557E-8
4,092903E-8
8,225765E-9
7,959112E-10
9,383273E-9
3,202448E-8
6,361234E-8
1,038107E-7
1,333333E-7
1,505192E-7
1,927779E-7
2,115573E-7
2,271219E-7
3,018223E-7
3,484307E-7
3,854609E-7
4,977084E-7
6,317304E-7
7,351544E-7
8,298384E-7
8,804944E-7
8,92444E-7
9,247272E-7
9,421161E-7
8,985267E-7
7,949451E-7
6,438815E-7
4,72654E-7
3,06558E-7
1,985152E-7
1,659375E-7
1,377639E-7
9,718504E-8
8,218286E-8
1,004454E-7
8,204401E-8
3,048279E-8
1,761386E-9
1,187785E-8
2,338E-8
4,9376E-8
1,045652E-7
1,600717E-7
1,773509E-7
1,672395E-7
1,499658E-7
1,440679E-7
1,500648E-7
1,928454E-7
2,393436E-7
1,931513E-7
1,279745E-7
1,178005E-7
1,076374E-7
7,296109E-8
4,878448E-8
6,18373E-8
5,453171E-8
2,424831E-8
8,669292E-8
2,264918E-7
4,218097E-7
6,260781E-7
7,377912E-7
7,587174E-7
7,740011E-7
9,006929E-7
1,070531E-6
1,181454E-6
1,394786E-6
1,578615E-6
1,520818E-6
1,626768E-6
2,058635E-6
2,069347E-6
1,443842E-6
9,379058E-7
6,028666E-7
1,420623E-7
1,17285E-7
3,891765E-7
2,655711E-7
1,241643E-7
4,929691E-8
1,303615E-7
1,06752E-6
1,979063E-6
1,810737E-6
1,31675E-6
1,372813E-6
2,028905E-6
2,397795E-6
1,717306E-6
7,213198E-7
5,602519E-7
1,628921E-6
2,966475E-6
2,82629E-6
1,112612E-6
1,495289E-8
1,55025E-6
5,39947E-6
8,954597E-6
9,233328E-6
5,710683E-6
1,37482E-6
3,049275E-7
4,794916E-6
1,424355E-5
2,492419E-5
3,168345E-5
3,139848E-5
2,467604E-5
1,497767E-5
6,587467E-6
2,498749E-6
3,007956E-6
5,621715E-6
7,000615E-6
5,853444E-6
3,537418E-6
2,271191E-6
3,128366E-6
4,881687E-6
5,197287E-6
3,474864E-6
1,290856E-6
2,930436E-7
1,383546E-6
5,22327E-6
1,171307E-5
1,855625E-5
2,118969E-5
1,649661E-5
7,2855E-6
1,08267E-6
4,171004E-6
1,722673E-5
3,575051E-5
5,305288E-5
6,051229E-5
4,934067E-5
2,250335E-5
5,732715E-6
3,508316E-5
0,0001204608
0,0002230778
0,0002866608
0,0002946535
0,0002759011
0,0002438184
0,0001654794
6,23594E-5
0,0001588557
0,0008062736
0,002080343
0,003423631
0,003898037
0,003113986
0,002038812
0,002635224
0,006253518
0,01208164
0,01722647
0,01866891
0,01554646
0,009759784
0,004464132
0,001766154
0,001579836
0,002326954
0,002525416
0,001817088
0,0007942275
0,0001447172
4,493723E-5
0,0002034066
0,0002796657
0,0001863201
5,045578E-5
1,673811E-7
4,060601E-5
9,748674E-5
0,0001187825
0,0001109741
0,0001003147
9,129462E-5
7,051008E-5
3,618366E-5
7,01026E-6
8,676416E-7
1,458878E-5
2,87045E-5
2,834107E-5
1,577022E-5
3,88833E-6
1,758517E-6
7,841386E-6
1,446775E-5
1,61951E-5
1,319132E-5
8,402288E-6
4,33191E-6
2,308966E-6
2,644381E-6
4,876481E-6
7,896052E-6
1,00871E-5
1,037201E-5
9,184705E-6
7,623405E-6
6,090798E-6
4,501774E-6
3,112506E-6
2,418527E-6
2,715368E-6
3,477995E-6
3,419367E-6
2,230823E-6
1,007464E-6
5,515335E-7
7,706693E-7
9,796778E-7
6,183794E-7
8,467094E-8
8,595883E-8
5,726284E-7
1,043E-6
1,348253E-6
1,827828E-6
2,641997E-6
3,251047E-6
2,961374E-6
1,751353E-6
4,441138E-7
2,643656E-7
1,658418E-6
3,620492E-6
4,943621E-6
5,146798E-6
4,16134E-6
2,468702E-6
9,653686E-7
1,333061E-7
1,179582E-7
8,813217E-7
1,9644E-6
2,746953E-6
3,02818E-6
3,054986E-6
3,051581E-6
2,977333E-6
2,900842E-6
2,854036E-6
2,5916E-6
2,003635E-6
1,37383E-6
9,336719E-7
6,118567E-7
3,237489E-7
1,273056E-7
3,807399E-8
6,417137E-9
5,537306E-8
1,778096E-7
2,615878E-7
2,725441E-7
2,105324E-7
7,786791E-8
6,694476E-10
3,901746E-8
1,074848E-7
1,516186E-7
1,262027E-7
4,259252E-8
3,205553E-8
1,324987E-7
2,639832E-7
3,644926E-7
3,941962E-7
3,345901E-7
2,385573E-7
1,738005E-7
1,293365E-7
8,350067E-8
5,946087E-8
6,791373E-8
7,130953E-8
3,740789E-8
3,022143E-8
7,874231E-8
8,16246E-8
1,474002E-7
3,323696E-7
3,63757E-7
3,709668E-7
6,267387E-7
8,120269E-7
7,826428E-7
8,428492E-7
9,229813E-7
8,105607E-7
6,250336E-7
4,778084E-7
3,605557E-7
2,921903E-7
2,583302E-7
2,435329E-7
1,957313E-7
9,732665E-8
1,038738E-7
1,261857E-7
9,443618E-8
2,631551E-7
3,025906E-7
8,467287E-8
1,086459E-7
1,788026E-7
2,700955E-8
4,544551E-8
1,007104E-7
3,213271E-8
7,852757E-8
1,056674E-7
1,00904E-7
3,325659E-7
4,001664E-7
4,218897E-7
9,831482E-7
1,171259E-6
1,539846E-6
2,100451E-6
2,532071E-6
2,786238E-6
3,519283E-6
3,381846E-6
3,810098E-6
3,727589E-6
3,547849E-6
2,932942E-6
2,860224E-6
2,442495E-6
2,044239E-6
1,950357E-6
1,752528E-6
1,062551E-6
1,238377E-6
1,415276E-6
6,617214E-7
8,876875E-7
1,141721E-6
6,616024E-7
6,26652E-7
6,393795E-7
1,174886E-7
3,172383E-7
2,626019E-7
5,46421E-8
4,105568E-8
5,770979E-8
7,374121E-8
3,010701E-8
4,274213E-8
3,157697E-8
3,470999E-7
7,107927E-7
7,089763E-7
2,381019E-6
3,589011E-6
4,351502E-6
7,147669E-6
9,319692E-6
9,78789E-6
1,322916E-5
1,524401E-5
1,679184E-5
1,924723E-5
1,946049E-5
1,943715E-5
2,040391E-5
1,898808E-5
1,863332E-5
1,907529E-5
1,565009E-5
1,346926E-5
1,189105E-5
1,021589E-5
8,128139E-6
6,03641E-6
3,141966E-6
2,254702E-6
1,097018E-6
4,091402E-7
1,65718E-7
3,250069E-7
4,67799E-7
2,149694E-6
7,190847E-6
2,061647E-5
5,033703E-5
0,0001145887
0,0002131388
0,0003996548
0,000711463
0,001136871
0,00170399
0,002525682
0,00338626
0,004526538
0,005871472
0,006943765
0,00795802
0,009369074
0,01008894
0,01091875
0,01136738
0,01011795
0,008691846
0,008289542
0,006750009
0,005778871
0,00633114
0,005259951
0,003069516
0,002222661
0,002079319
0,001495362
0,001016075
0,0007605772
0,0005768294
0,0004842202
0,0003872289
0,0002816463
0,0002217584
0,0002000001
0,0001656988
0,0001537
0,0001244171
0,0001166181
0,0001136841
0,000111943
9,752799E-5
9,405854E-5
7,891556E-5
7,430956E-5
6,632889E-5
5,43488E-5
4,544728E-5
4,158398E-5
3,355735E-5
2,795707E-5
2,432446E-5
1,906201E-5
1,808401E-5
1,652912E-5
1,302039E-5
1,152491E-5
1,322986E-5
1,174273E-5
1,184559E-5
1,345517E-5
1,456886E-5
1,625443E-5
1,895106E-5
1,949299E-5
2,173096E-5
2,527748E-5
2,576641E-5
2,898558E-5
3,040966E-5
2,876604E-5
3,004562E-5
3,221512E-5
2,697902E-5
2,691413E-5
2,607952E-5
2,208092E-5
2,131009E-5
1,981939E-5
1,496158E-5
1,552961E-5
1,441088E-5
1,048531E-5
1,257312E-5
1,196893E-5
8,915461E-6
1,024767E-5
1,107309E-5
7,619043E-6
1,075175E-5
1,16755E-5
9,159873E-6
9,19516E-6
1,15459E-5
8,680239E-6
8,847168E-6
9,399138E-6
8,380015E-6
7,394444E-6
7,288299E-6
4,828619E-6
4,41574E-6
4,277874E-6
2,365675E-6
2,132896E-6
2,344392E-6
6,909338E-7
2,679235E-7
8,754571E-7
2,967869E-7
6,331302E-8
2,476667E-7
1,255981E-7
3,950994E-8
3,043766E-8
8,692735E-9
2,973027E-8
4,960405E-8
5,671418E-8
7,386554E-8
1,244108E-7
1,731E-7
2,300967E-7
2,693909E-7
2,304073E-7
2,36479E-7
3,217067E-7
4,191226E-7
5,458212E-7
6,795003E-7
7,361499E-7
7,788962E-7
8,653001E-7
9,24465E-7
9,463606E-7
9,615747E-7
9,281182E-7
8,072103E-7
6,269404E-7
4,622219E-7
3,223679E-7
1,829661E-7
1,093453E-7
1,192624E-7
1,30321E-7
8,50315E-8
5,50122E-8
6,530559E-8
4,216063E-8
1,21006E-9
1,19766E-8
3,701344E-8
6,536337E-8
9,924992E-8
1,313278E-7
1,552243E-7
1,554912E-7
1,332076E-7
1,319915E-7
1,679751E-7
2,042555E-7
2,55842E-7
2,584058E-7
1,592565E-7
7,58939E-8
5,913761E-8
6,358442E-8
6,223564E-8
3,64979E-8
2,765977E-8
1,72856E-8
3,887998E-8
1,849038E-7
4,019893E-7
6,015831E-7
7,20664E-7
7,630045E-7
7,886108E-7
8,650156E-7
1,060415E-6
1,194833E-6
1,200919E-6
1,345806E-6
1,464525E-6
1,269414E-6
1,184207E-6
1,448619E-6
1,330932E-6
6,486446E-7
2,643781E-7
2,224095E-7
7,409285E-8
2,92371E-7
5,6848E-7
2,217245E-7
2,317395E-8
3,421221E-7
8,647981E-7
1,905752E-6
2,648704E-6
2,187807E-6
1,376561E-6
1,122273E-6
1,317355E-6
1,259854E-6
6,672142E-7
5,150217E-7
1,410165E-6
2,49653E-6
2,464341E-6
1,059364E-6
3,808866E-8
1,735446E-6
5,947568E-6
9,488227E-6
9,395857E-6
5,638468E-6
1,213568E-6
4,187601E-7
5,650603E-6
1,543685E-5
2,591568E-5
3,278615E-5
3,274117E-5
2,566767E-5
1,522568E-5
6,310069E-6
2,028369E-6
2,440777E-6
5,188805E-6
7,133597E-6
6,476806E-6
4,359808E-6
3,472152E-6
4,69551E-6
6,270074E-6
5,99321E-6
3,527356E-6
9,006638E-7
4,692852E-7
2,556554E-6
6,340771E-6
1,162797E-5
1,747358E-5
2,050471E-5
1,710112E-5
8,225386E-6
1,163778E-6
3,884785E-6
1,797379E-5
3,840183E-5
5,695301E-5
6,418651E-5
5,242958E-5
2,51023E-5
7,696722E-6
3,793452E-5
0,0001274986
0,0002339383
0,0002893523
0,0002706965
0,0002239677
0,0001924199
0,0001514925
9,313352E-5
0,0001971217
0,0008071718
0,002045712
0,003393412
0,003881891
0,003058745
0,001895016
0,002476164
0,006299859
0,01254584
0,01810748
0,01970102
0,01635699
0,01014692
0,004488957
0,001645198
0,00149078
0,002304111
0,002515899
0,001784127
0,0007553272
0,0001375064
7,306494E-5
0,000233151
0,0002841914
0,0001706922
3,734901E-5
2,733701E-6
5,189001E-5
0,0001037724
0,0001163552
0,0001070716
0,0001011179
9,445721E-5
7,078404E-5
3,315558E-5
4,763851E-6
2,455274E-6
1,856717E-5
3,134174E-5
2,801117E-5
1,417534E-5
3,573398E-6
3,19501E-6
9,277618E-6
1,448762E-5
1,515617E-5
1,2185E-5
8,172913E-6
4,764897E-6
2,464828E-6
1,871525E-6
3,36469E-6
5,93586E-6
7,888527E-6
8,475325E-6
8,149472E-6
7,609154E-6
6,980903E-6
5,854471E-6
4,125936E-6
2,583333E-6
1,871099E-6
1,521512E-6
9,821072E-7
3,906993E-7
1,952215E-7
7,03863E-7
1,37391E-6
1,298625E-6
6,000672E-7
1,405335E-7
3,226292E-7
7,907085E-7
1,01781E-6
1,110837E-6
1,697007E-6
2,915709E-6
3,918062E-6
3,577927E-6
1,880224E-6
3,339768E-7
3,582866E-7
1,863184E-6
3,720821E-6
4,678216E-6
4,23535E-6
3,041118E-6
1,804621E-6
7,490281E-7
1,378876E-7
1,564257E-7
7,826503E-7
1,805346E-6
2,651298E-6
2,98546E-6
3,00967E-6
3,009442E-6
3,223048E-6
3,511439E-6
3,399405E-6
2,852822E-6
2,215036E-6
1,623236E-6
1,064074E-6
6,135183E-7
3,385166E-7
1,855642E-7
7,030107E-8
1,43843E-8
5,898456E-8
1,547024E-7
2,7372E-7
3,450139E-7
2,582985E-7
9,584608E-8
8,038863E-9
2,751557E-8
1,27976E-7
1,887502E-7
1,272117E-7
4,004462E-8
2,030484E-8
1,110309E-7
2,892024E-7
4,174361E-7
4,118699E-7
3,299341E-7
2,480737E-7
1,790068E-7
1,168642E-7
8,34907E-8
7,126484E-8
5,783605E-8
4,241592E-8
4,376663E-8
7,839506E-8
6,214231E-8
5,928755E-8
1,995446E-7
2,897045E-7
2,770546E-7
4,550446E-7
6,318703E-7
6,434976E-7
7,653929E-7
9,506202E-7
9,036124E-7
7,38981E-7
6,114495E-7
4,785945E-7
3,578375E-7
2,908696E-7
2,660426E-7
2,548258E-7
1,937571E-7
1,478206E-7
1,583844E-7
9,009882E-8
1,579199E-7
3,132779E-7
1,781127E-7
1,13028E-7
2,428869E-7
1,047335E-7
1,466601E-8
1,219807E-7
6,842021E-8
2,571917E-8
1,033966E-7
5,249547E-8
1,694926E-7
3,432728E-7
2,554138E-7
6,43131E-7
9,617819E-7
1,030124E-6
1,534458E-6
2,259766E-6
2,233212E-6
3,213421E-6
3,148551E-6
3,730556E-6
3,605559E-6
3,901535E-6
3,063717E-6
3,39077E-6
2,550799E-6
2,737457E-6
1,885388E-6
2,215656E-6
1,349178E-6
1,242084E-6
1,244377E-6
1,30219E-6
5,536666E-7
1,352287E-6
9,788839E-7
5,685022E-7
6,286008E-7
4,973361E-7
1,296081E-7
6,013872E-7
2,315977E-7
1,32107E-8
1,658856E-8
1,60795E-9
4,259632E-8
1,198146E-7
9,39863E-8
7,599036E-8
3,308549E-7
4,954027E-7
7,012092E-7
2,881266E-6
3,124622E-6
4,698861E-6
7,274E-6
8,778247E-6
9,462253E-6
1,417137E-5
1,479039E-5
1,735386E-5
1,885203E-5
1,921658E-5
1,922118E-5
2,107873E-5
1,824255E-5
1,978359E-5
1,845374E-5
1,553846E-5
1,29873E-5
1,28563E-5
9,535665E-6
8,776968E-6
5,432859E-6
3,482141E-6
1,979675E-6
1,326234E-6
2,582321E-7
3,385377E-7
2,068364E-7
5,981205E-7
1,815973E-6
7,891082E-6
1,943022E-5
5,224668E-5
0,0001112893
0,0002172198
0,0003951675
0,0007193673
0,001124322
0,001718714
0,002505976
0,003412746
0,004494108
0,005909211
0,006897343
0,00801161
0,009306406
0,01016055
0,01083491
0,01144785
0,01004166
0,008775604
0,008202551
0,006813968
0,005833191
0,006273922
0,005307291
0,003038278
0,002246463
0,002062879
0,001502519
0,00101417
0,000758484
0,0005815644
0,0004781392
0,000394876
0,0002736387
0,000229762
0,0001916131
0,0001734253
0,0001464868
0,0001316935
0,0001100817
0,0001197292
0,0001062835
0,0001014743
9,103915E-5
8,239914E-5
7,152407E-5
6,779152E-5
5,365902E-5
4,560043E-5
4,146429E-5
3,353328E-5
2,838495E-5
2,392825E-5
1,975445E-5
1,689998E-5
1,737608E-5
1,269036E-5
1,190906E-5
1,237591E-5
1,289404E-5
1,109269E-5
1,388043E-5
1,411255E-5
1,648522E-5
1,848621E-5
2,055154E-5
2,086548E-5
2,577223E-5
2,598485E-5
2,79398E-5
3,067195E-5
2,976301E-5
2,889414E-5
3,253816E-5
2,828248E-5
2,522182E-5
2,665855E-5
2,269186E-5
1,993965E-5
2,044842E-5
1,590127E-5
1,433784E-5
1,521747E-5
1,098228E-5
1,057726E-5
1,301336E-5
9,582904E-6
9,447861E-6
1,151025E-5
8,795014E-6
8,328029E-6
1,243621E-5
9,997766E-6
8,880564E-6
1,072709E-5
1,046818E-5
7,729604E-6
9,440147E-6
8,200965E-6
7,440468E-6
6,89536E-6
6,11779E-6
3,653798E-6
4,333278E-6
2,656427E-6
1,584528E-6
1,936853E-6
1,687132E-6
1,16914E-7
5,3954E-7
4,770362E-7
5,848682E-8
1,692877E-7
2,629564E-7
5,495261E-8
1,036757E-8
3,640504E-9
1,246358E-8
3,769973E-8
7,137895E-8
1,067404E-7
1,633183E-7
1,957013E-7
1,896924E-7
2,244442E-7
2,615108E-7
2,814097E-7
3,713412E-7
4,592109E-7
5,175798E-7
6,334195E-7
7,62119E-7
8,087235E-7
8,404284E-7
9,047741E-7
9,562584E-7
9,678817E-7
9,224682E-7
8,141146E-7
6,419951E-7
4,467232E-7
3,177882E-7
2,387215E-7
1,536624E-7
1,038443E-7
1,139008E-7
1,380405E-7
9,164791E-8
3,58645E-8
2,645245E-8
1,248307E-8
7,923681E-9
4,937362E-8
7,153188E-8
